sample_id,domain,complexity,condition,l0_norm,l2_norm,reconstruction_error,gini_coefficient,total_energy,run_id
adv_025,adversarial,9,fact,322,81.93804931640625,105.85240173339844,0.24283684579914477,1122.1005859375,20251228_210046
adv_025,adversarial,9,hallucination,451,90.2769546508789,113.91814422607422,0.23776501369122816,1682.8589642047882,20251228_210046
adv_026,adversarial,8,fact,516,100.63441467285156,122.48152160644531,0.2536109675315341,2002.704828262329,20251228_210046
adv_026,adversarial,8,hallucination,631,114.2033920288086,121.12725067138672,0.2440502684785948,2566.284626364708,20251228_210046
adv_027,adversarial,9,fact,841,135.827392578125,145.68585205078125,0.2590932425891159,3426.6797001361847,20251228_210046
adv_027,adversarial,9,hallucination,759,130.4641876220703,137.9380645751953,0.26271383005592663,3090.5454186201096,20251228_210046
adv_028,adversarial,8,fact,2056,251.69580078125,378.2619934082031,0.2820959268304071,9864.952550649643,20251228_210046
adv_028,adversarial,8,hallucination,1199,167.83323669433594,193.550537109375,0.25799746581224237,5151.24142575264,20251228_210046
adv_029,adversarial,9,fact,469,89.50065612792969,113.9657974243164,0.24010496201454967,1701.1780033111572,20251228_210046
adv_029,adversarial,9,hallucination,313,70.88996887207031,106.39959716796875,0.22899773665104783,1121.8544763326645,20251228_210046
adv_030,adversarial,8,fact,372,85.15370178222656,114.9947738647461,0.25180712944547756,1379.315041899681,20251228_210046
adv_030,adversarial,8,hallucination,314,68.9941635131836,107.41315460205078,0.2256014664240602,1086.0906318426132,20251228_210046
adv_031,adversarial,9,fact,455,87.4655990600586,113.57572937011719,0.23830651201507402,1652.1005346775055,20251228_210046
adv_031,adversarial,9,hallucination,439,87.55258178710938,109.05863952636719,0.23972425389244778,1606.3109819889069,20251228_210046
adv_032,adversarial,8,fact,416,84.1180191040039,103.25192260742188,0.23890700956106592,1471.8632498979568,20251228_210046
adv_032,adversarial,8,hallucination,680,121.34918975830078,122.77967834472656,0.25801069992181747,2757.125506401062,20251228_210046
adv_033,adversarial,9,fact,436,88.06243896484375,112.9803695678711,0.23333874975603908,1644.6768050193787,20251228_210046
adv_033,adversarial,9,hallucination,447,84.36830139160156,105.4155044555664,0.22836308084548107,1617.1015795469284,20251228_210046
adv_034,adversarial,8,fact,268,64.57157135009766,99.37177276611328,0.23975784064394867,911.9070745706558,20251228_210046
adv_034,adversarial,8,hallucination,828,147.8011932373047,144.76266479492188,0.2699477790643907,3535.6680003404617,20251228_210046
adv_035,adversarial,9,fact,268,64.3902816772461,102.06085205078125,0.22530704164366422,941.2661571502686,20251228_210046
adv_035,adversarial,9,hallucination,262,62.461097717285156,101.04627990722656,0.22990786611006997,905.1732860803604,20251228_210046
adv_036,adversarial,8,fact,928,163.70968627929688,181.30487060546875,0.28215253492494874,4152.633196592331,20251228_210046
adv_036,adversarial,8,hallucination,927,168.14659118652344,178.93304443359375,0.27965879448558995,4037.798891544342,20251228_210046
adv_037,adversarial,9,fact,346,86.37287139892578,115.47979736328125,0.25751625860971217,1319.7711771726608,20251228_210046
adv_037,adversarial,9,hallucination,552,105.5099868774414,125.00595092773438,0.2524283459361749,2128.281824350357,20251228_210046
adv_038,adversarial,8,fact,370,90.1205825805664,111.73355102539062,0.26067470273856386,1427.1108623743057,20251228_210046
adv_038,adversarial,8,hallucination,730,119.6438980102539,116.93353271484375,0.2483291205244984,2868.1558661460876,20251228_210046
adv_039,adversarial,9,fact,702,128.96572875976562,138.7618865966797,0.2651346961596226,2901.0499444007874,20251228_210046
adv_039,adversarial,9,hallucination,701,111.59127044677734,129.28848266601562,0.23471305803697073,2683.991798758507,20251228_210046
adv_040,adversarial,8,fact,312,68.65274810791016,110.40715026855469,0.22659113015243726,1091.3172274827957,20251228_210046
adv_040,adversarial,8,hallucination,271,65.01692199707031,90.804443359375,0.23271204527512057,954.8099479675293,20251228_210046
adv_041,adversarial,9,fact,767,131.39305114746094,134.84056091308594,0.2554110487234944,3188.657881498337,20251228_210046
adv_041,adversarial,9,hallucination,771,130.68727111816406,134.79331970214844,0.257431503970706,3162.970820784569,20251228_210046
adv_042,adversarial,8,fact,739,119.38545989990234,128.64080810546875,0.2501720017594711,2835.2733964920044,20251228_210046
adv_042,adversarial,8,hallucination,465,88.65904998779297,104.12151336669922,0.23507088292483824,1727.5552785396576,20251228_210046
adv_043,adversarial,9,fact,1077,174.828369140625,197.9432373046875,0.27984302459043975,4823.222644805908,20251228_210046
adv_043,adversarial,9,hallucination,573,104.22159576416016,127.6744613647461,0.24591784392041616,2190.500073194504,20251228_210046
adv_044,adversarial,8,fact,358,82.03865814208984,112.169189453125,0.25071530603764636,1312.9109598398209,20251228_210046
adv_044,adversarial,8,hallucination,639,116.75091552734375,140.13601684570312,0.2564236586736044,2572.6024960279465,20251228_210046
adv_045,adversarial,9,fact,492,99.988525390625,115.76661682128906,0.25441904201697985,1851.5995392799377,20251228_210046
adv_045,adversarial,9,hallucination,221,57.36764907836914,97.09184265136719,0.24074073550652586,760.7490168809891,20251228_210046
adv_046,adversarial,8,fact,634,129.24867248535156,134.0774688720703,0.27335311546005725,2608.319182872772,20251228_210046
adv_046,adversarial,8,hallucination,354,80.97393035888672,104.54056549072266,0.24736565146769118,1284.3819562196732,20251228_210046
adv_047,adversarial,9,fact,1263,172.6682891845703,181.653564453125,0.25567486950177654,5322.8036786317825,20251228_210046
adv_047,adversarial,9,hallucination,1506,213.31703186035156,273.6982727050781,0.2790127701163996,7150.922209858894,20251228_210046
adv_048,adversarial,8,fact,298,72.8665542602539,112.07594299316406,0.22333249288976242,1075.0193444490433,20251228_210046
adv_048,adversarial,8,hallucination,321,75.42942810058594,111.86135864257812,0.228949888657781,1163.6113477945328,20251228_210046
adv_049,adversarial,9,fact,425,91.21454620361328,116.52719116210938,0.23559386893536893,1597.0395625829697,20251228_210046
adv_049,adversarial,9,hallucination,702,127.4322738647461,125.16239166259766,0.2676428919925369,2767.7369294166565,20251228_210046
adv_050,adversarial,8,fact,373,73.22004699707031,98.05127716064453,0.21857692184255417,1272.5828832387924,20251228_210046
adv_050,adversarial,8,hallucination,328,65.37933349609375,90.31481170654297,0.21067447973323983,1059.0166441202164,20251228_210046
adv_051,adversarial,9,fact,478,89.19656372070312,107.98350524902344,0.22063195454418993,1762.8925429582596,20251228_210046
adv_051,adversarial,9,hallucination,400,88.23102569580078,111.22132873535156,0.2415790880516755,1475.6456528902054,20251228_210046
adv_052,adversarial,8,fact,690,112.68538665771484,124.21118927001953,0.2391408232432357,2637.9296293258667,20251228_210046
adv_052,adversarial,8,hallucination,592,114.61479949951172,135.37521362304688,0.25665068916084866,2440.4717494249344,20251228_210046
adv_053,adversarial,9,fact,420,83.0669174194336,108.22901153564453,0.22240303340484746,1514.626006603241,20251228_210046
adv_053,adversarial,9,hallucination,445,87.69044494628906,110.1568832397461,0.23142806349109657,1637.745999455452,20251228_210046
adv_054,adversarial,8,fact,526,104.1693344116211,123.92671203613281,0.25393466303988044,2019.2304347753525,20251228_210046
adv_054,adversarial,8,hallucination,508,105.62223815917969,120.95478820800781,0.26623529865995055,2008.1506741046906,20251228_210046
adv_055,adversarial,9,fact,408,82.97679138183594,110.14422607421875,0.2303060049215111,1505.708483338356,20251228_210046
adv_055,adversarial,9,hallucination,422,84.27828216552734,110.61692810058594,0.23031901478950823,1545.032480955124,20251228_210046
adv_056,adversarial,8,fact,638,122.70146942138672,124.67303466796875,0.25434225027810387,2569.320185661316,20251228_210046
adv_056,adversarial,8,hallucination,893,142.8079071044922,148.29115295410156,0.26516377470965136,3654.6308858394623,20251228_210046
adv_057,adversarial,9,fact,519,111.50821685791016,137.73985290527344,0.2696974891471595,2102.639657855034,20251228_210046
adv_057,adversarial,9,hallucination,273,77.73490142822266,94.5064697265625,0.264581818987349,1009.288209438324,20251228_210046
adv_058,adversarial,8,fact,714,110.87744903564453,115.78111267089844,0.22411721659210215,2633.9504387378693,20251228_210046
adv_058,adversarial,8,hallucination,333,74.26142120361328,102.01724243164062,0.23982358605975773,1187.051196694374,20251228_210046
adv_059,adversarial,9,fact,427,119.09957122802734,131.97906494140625,0.27200467225031266,1756.5325274467468,20251228_210046
adv_059,adversarial,9,hallucination,556,97.66036224365234,116.06165313720703,0.23587101369787566,2074.502576112747,20251228_210046
adv_060,adversarial,8,fact,888,152.1134490966797,159.92889404296875,0.2638669541231844,3913.224567294121,20251228_210046
adv_060,adversarial,8,hallucination,787,144.0480499267578,148.48597717285156,0.26088481563245036,3443.821940422058,20251228_210046
adv_061,adversarial,9,fact,584,120.25436401367188,126.15054321289062,0.27103492453463573,2351.7754541635513,20251228_210046
adv_061,adversarial,9,hallucination,676,125.24085235595703,131.3249053955078,0.2589304325747115,2825.2673461437225,20251228_210046
adv_062,adversarial,8,fact,540,110.10487365722656,121.5285873413086,0.2610882331562958,2099.8422627449036,20251228_210046
adv_062,adversarial,8,hallucination,586,108.72679138183594,121.1204833984375,0.2579556787127901,2303.0753450393677,20251228_210046
adv_063,adversarial,9,fact,1232,186.07284545898438,223.7383575439453,0.2730639891080928,5559.379151344299,20251228_210046
adv_063,adversarial,9,hallucination,753,156.58644104003906,154.71435546875,0.2808582796592911,3218.234593629837,20251228_210046
adv_064,adversarial,8,fact,361,78.30052185058594,102.84867095947266,0.23720971485853326,1293.2692133188248,20251228_210046
adv_064,adversarial,8,hallucination,295,67.86238861083984,101.28514862060547,0.22711913384168203,1002.4539868831635,20251228_210046
adv_065,adversarial,9,fact,336,91.96676635742188,112.78992462158203,0.2626273769409051,1267.0387295484543,20251228_210046
adv_065,adversarial,9,hallucination,446,108.95486450195312,120.5118179321289,0.2605351436452321,1754.0286732912064,20251228_210046
adv_066,adversarial,8,fact,1021,171.08865356445312,178.68727111816406,0.2744814393616033,4465.729911446571,20251228_210046
adv_066,adversarial,8,hallucination,579,110.44815826416016,114.35848236083984,0.25472023435967506,2223.653147816658,20251228_210046
adv_067,adversarial,9,fact,683,127.47933959960938,142.83912658691406,0.2567466925059474,2780.0696099996567,20251228_210046
adv_067,adversarial,9,hallucination,615,104.73561096191406,119.29181671142578,0.2433209112765342,2286.650457382202,20251228_210046
adv_068,adversarial,8,fact,537,108.3083724975586,116.20128631591797,0.26113842107387764,2037.8353058099747,20251228_210046
adv_068,adversarial,8,hallucination,753,121.16911315917969,124.08856964111328,0.24636601735634267,2954.747880458832,20251228_210046
adv_069,adversarial,9,fact,622,107.96479034423828,127.56978607177734,0.24602137976448502,2386.9877737760544,20251228_210046
adv_069,adversarial,9,hallucination,434,86.17811584472656,119.31620788574219,0.23802186359975597,1615.0955628156662,20251228_210046
adv_070,adversarial,8,fact,639,107.83196258544922,117.21002960205078,0.2389529275192681,2396.4196565151215,20251228_210046
adv_070,adversarial,8,hallucination,711,123.50146484375,133.1834716796875,0.2573433546177408,2865.6836767196655,20251228_210046
adv_071,adversarial,9,fact,506,100.13017272949219,112.75089263916016,0.25536488593009987,1951.6287463903427,20251228_210046
adv_071,adversarial,9,hallucination,487,94.91153717041016,109.2797622680664,0.24166721504093291,1839.6186649799347,20251228_210046
adv_072,adversarial,8,fact,370,85.1490478515625,107.41516876220703,0.2548653943909802,1373.9396698474884,20251228_210046
adv_072,adversarial,8,hallucination,437,89.33873748779297,101.07266235351562,0.2510752013969355,1642.2365262508392,20251228_210046
adv_073,adversarial,9,fact,346,80.72993469238281,109.1497802734375,0.24990143829633182,1259.2660975456238,20251228_210046
adv_073,adversarial,9,hallucination,514,108.1989974975586,124.77428436279297,0.25972609475030284,2026.3025821447372,20251228_210046
adv_074,adversarial,8,fact,346,70.96659851074219,104.25846862792969,0.22340482097284053,1188.093913078308,20251228_210046
adv_074,adversarial,8,hallucination,871,139.23635864257812,146.1094207763672,0.26250211440135507,3461.3847674131393,20251228_210046
adv_075,adversarial,9,fact,935,150.32247924804688,161.9922332763672,0.2589483633331131,4053.880216240883,20251228_210046
adv_075,adversarial,9,hallucination,888,146.89401245117188,153.7574462890625,0.25998927430546415,3732.013337492943,20251228_210046
adv_076,adversarial,8,fact,521,113.54450988769531,122.55540466308594,0.2615739129977066,2066.8474037647247,20251228_210046
adv_076,adversarial,8,hallucination,930,146.50018310546875,143.18240356445312,0.25847528264283826,3827.319304585457,20251228_210046
