sample_id,domain,complexity,condition,l0_norm,sphericity,elongation,shape_class,eigenvalue_entropy,dimensionality,misalignment_angle,lambda_1,lambda_2,lambda_3,run_id
temp_293,temporal,3,hallucination,147,0.8175790309906006,0.9270775318145752,Triaxial,4.757872,85.94101563230133,70.52834731182497,0.04230877012014389,0.03636323660612106,0.02828068472445011,20251228_220922
temp_294,temporal,2,fact,537,0.6773477792739868,0.7806150913238525,Triaxial,6.062831,347.0641378407855,79.40569720462504,0.01520832721143961,0.009267345070838928,0.006977580953389406,20251228_220922
temp_294,temporal,2,hallucination,560,0.6813621520996094,0.7914682030677795,Triaxial,6.103671,360.67410108847747,79.4515553385195,0.01489555835723877,0.009330904111266136,0.006915329024195671,20251228_220922
temp_295,temporal,4,fact,134,0.6695170998573303,0.8580007553100586,Triaxial,4.673629,77.59059088628995,65.83388759964245,0.054429590702056885,0.040069177746772766,0.024398235604166985,20251228_220922
temp_295,temporal,4,hallucination,219,0.8290905356407166,0.8507867455482483,Triaxial,5.1437116,120.03255999497921,63.80707148882582,0.03948621451854706,0.02858162298798561,0.027142474427819252,20251228_220922
temp_296,temporal,2,fact,1256,0.9292863607406616,0.988961935043335,Spherical,6.6778913,583.3491367675152,81.23986579177895,0.007304974365979433,0.007144598755985498,0.006308379583060741,20251228_220922
temp_296,temporal,2,hallucination,1466,0.9210131168365479,0.9932079315185547,Spherical,6.778991,639.6236141094578,70.32053083727963,0.00642855279147625,0.0063415225595235825,0.005453117191791534,20251228_220922
temp_297,temporal,3,fact,154,0.7354501485824585,0.7933915853500366,Triaxial,4.7922053,86.53736634671861,67.20718585056795,0.04961298778653145,0.03122990019619465,0.026835016906261444,20251228_220922
temp_297,temporal,3,hallucination,170,0.7015424370765686,0.9041028618812561,Triaxial,4.876552,91.23893888854899,70.22243685670797,0.04736214131116867,0.03871391341090202,0.02330983802676201,20251228_220922
temp_298,temporal,2,fact,566,0.6995810270309448,0.8395440578460693,Triaxial,6.1057167,360.7262121264243,81.48999734664882,0.013923916965723038,0.009814053773880005,0.006814554333686829,20251228_220922
temp_298,temporal,2,hallucination,557,0.6836811900138855,0.8025916218757629,Triaxial,6.0867915,352.53037784575645,80.74563314928554,0.014638165012001991,0.009429222904145718,0.006842171307653189,20251228_220922
temp_299,temporal,4,fact,271,0.8192157745361328,0.9296886324882507,Triaxial,5.3617196,153.925647385286,77.07362450761563,0.029943840578198433,0.0258810892701149,0.020095746964216232,20251228_220922
temp_299,temporal,4,hallucination,233,0.7450610399246216,0.8365675806999207,Triaxial,5.226489,137.1953467342408,66.5054102334075,0.03553277999162674,0.024867447093129158,0.019724814221262932,20251228_220922
temp_300,temporal,3,fact,183,0.8572447896003723,0.8975143432617188,Triaxial,4.9799824,106.4269617473077,70.56673769742868,0.03750873729586601,0.03021448850631714,0.027563994750380516,20251228_220922
temp_300,temporal,3,hallucination,202,0.7248882055282593,0.9252603650093079,Triaxial,5.114812,129.28208114926346,79.73680473396875,0.033346470445394516,0.028548138216137886,0.017522331327199936,20251228_220922
logic_001,logical,6,fact,719,0.8141012191772461,0.9513083100318909,Triaxial,6.2650943,399.5017502946849,78.15460320854527,0.01246995572000742,0.011285155080258846,0.008264598436653614,20251228_220922
logic_001,logical,6,hallucination,1175,0.8770440816879272,0.9413974285125732,Triaxial,6.6301713,557.2750163918628,80.7644305756304,0.008452747017145157,0.007491070777177811,0.006501907017081976,20251228_220922
logic_002,logical,5,fact,352,0.9200611114501953,0.9911803603172302,Spherical,5.6581054,228.53328331935646,80.66667308166056,0.01802380196750164,0.017707278952002525,0.01525737252086401,20251228_220922
logic_002,logical,5,hallucination,856,0.6932485103607178,0.8952849507331848,Triaxial,6.396522,446.90282593980004,83.67923544074421,0.012473268434405327,0.009997761808335781,0.0059945713728666306,20251228_220922
logic_003,logical,4,fact,168,0.8878363966941833,0.9310846328735352,Triaxial,4.8871455,98.54702336525907,85.64160363652279,0.034109439700841904,0.02957010455429554,0.02688688412308693,20251228_220922
logic_003,logical,4,hallucination,169,0.876940131187439,0.9243009090423584,Triaxial,4.899381,100.2553820210891,85.91132405362428,0.034531526267528534,0.02950139530003071,0.02655556984245777,20251228_220922
logic_004,logical,5,fact,1100,0.8125789761543274,0.8217909336090088,Triaxial,6.5683365,513.0033930805092,82.72447456685379,0.011206243187189102,0.007568029221147299,0.007399309426546097,20251228_220922
logic_004,logical,5,hallucination,584,0.8753455281257629,0.8990048766136169,Triaxial,6.0669103,311.146876226189,81.04869874161432,0.0181475430727005,0.014667020179331303,0.013905187137424946,20251228_220922
logic_005,logical,6,fact,730,0.5481753349304199,0.6547409296035767,Triaxial,6.2834888,394.5842762874486,75.82458062915744,0.01899208500981331,0.008141634985804558,0.005707050208002329,20251228_220922
logic_005,logical,6,hallucination,626,0.6475278735160828,0.7731626033782959,Triaxial,6.1559606,358.5795185225078,79.67004030303974,0.016861388459801674,0.010079408995807171,0.007069851271808147,20251228_220922
logic_006,logical,4,fact,303,0.8661912679672241,0.9341084361076355,Triaxial,5.5454197,213.7650340224373,84.93445142894565,0.017064213752746582,0.014889526180922985,0.012803062796592712,20251228_220922
logic_006,logical,4,hallucination,312,0.8403916954994202,0.9765129685401917,Triaxial,5.574996,222.6319406323525,83.34228824652786,0.015261166729032993,0.014552706852555275,0.01077832467854023,20251228_220922
logic_007,logical,5,fact,643,0.942554235458374,0.9785070419311523,Spherical,6.194192,384.82447133183274,85.52683304718816,0.010300840251147747,0.009862806648015976,0.009151353500783443,20251228_220922
logic_007,logical,5,hallucination,645,0.8471825122833252,0.9484372138977051,Triaxial,6.189499,378.0490035176046,72.66462413029578,0.012533112429082394,0.011273949407041073,0.008995243348181248,20251228_220922
logic_008,logical,6,fact,852,0.7088881134986877,0.7450950145721436,Triaxial,6.39284,451.49122278629807,81.59073126353108,0.01209355890750885,0.006713938899338245,0.006077284459024668,20251228_220922
logic_008,logical,6,hallucination,831,0.7054245471954346,0.7266824841499329,Triaxial,6.3721185,441.85975433003716,81.55388609728908,0.01248644944280386,0.006593687459826469,0.006213553715497255,20251228_220922
logic_009,logical,5,fact,561,0.7904678583145142,0.8594750761985779,Triaxial,6.0622487,337.3611293618898,74.6002045272455,0.013378145173192024,0.009882400743663311,0.008359192870557308,20251228_220922
logic_009,logical,5,hallucination,397,0.7823761701583862,0.8430708646774292,Triaxial,5.7818108,267.15110457555863,76.1128143014859,0.01493659894913435,0.010616463609039783,0.009142879396677017,20251228_220922
logic_010,logical,4,fact,871,0.9118371605873108,0.9471279978752136,Spherical,6.4164734,461.44914362526856,77.41137804827432,0.009015089832246304,0.008086999878287315,0.007495569996535778,20251228_220922
logic_010,logical,4,hallucination,819,0.8368285298347473,0.9121524691581726,Triaxial,6.381615,455.26055208079794,86.40534386673133,0.009287773631513119,0.007727632764726877,0.006504060700535774,20251228_220922
logic_011,logical,6,fact,436,0.7317285537719727,0.8731188774108887,Triaxial,5.828378,256.9086963651906,78.4888722338773,0.020999949425458908,0.016009030863642693,0.01124393381178379,20251228_220922
logic_011,logical,6,hallucination,356,0.9255567789077759,0.9832041263580322,Spherical,5.643294,217.20994814588397,89.3140764496409,0.01927267014980316,0.018630703911185265,0.01651003584265709,20251228_220922
logic_012,logical,5,fact,651,0.6933799386024475,0.8157511949539185,Triaxial,6.188771,358.77859737868744,79.07004662133144,0.018596330657601357,0.012374930083751678,0.008940665051341057,20251228_220922
logic_012,logical,5,hallucination,468,0.5152735114097595,0.7814883589744568,Triaxial,5.8899565,254.7614902079586,72.45514032709644,0.028273090720176697,0.017267057672142982,0.007506697438657284,20251228_220922
logic_013,logical,4,fact,200,0.5914798378944397,0.6677922010421753,Triaxial,5.125748,130.73808509077458,65.42461783295899,0.040851984173059464,0.018217794597148895,0.01429200079292059,20251228_220922
logic_013,logical,4,hallucination,184,0.6038731336593628,0.6386903524398804,Triaxial,5.044817,119.80490776062945,63.311960390537706,0.04428934305906296,0.01806674897670746,0.01615067385137081,20251228_220922
logic_014,logical,5,fact,1086,0.8838157653808594,0.9170606136322021,Triaxial,6.581411,543.6011581070893,86.3814040040058,0.006973305717110634,0.005864551756531,0.005447061266750097,20251228_220922
logic_014,logical,5,hallucination,1446,0.8516157865524292,0.8765698671340942,Triaxial,6.7607756,630.909660648833,88.38433474222164,0.006895378697663546,0.0052982354536652565,0.005000869743525982,20251228_220922
logic_015,logical,6,fact,1259,0.8895153999328613,0.9463289380073547,Triaxial,6.689292,596.3564004061109,77.75019985750608,0.007010168395936489,0.006277875509113073,0.00554670998826623,20251228_220922
logic_015,logical,6,hallucination,521,0.7807999849319458,0.9796247482299805,Triaxial,6.0206447,330.5813424509146,89.78789834027856,0.01242054533213377,0.011919557116925716,0.00757216801866889,20251228_220922
logic_016,logical,4,fact,651,0.7234182953834534,0.8095027208328247,Triaxial,6.1768384,352.62693039696495,79.16470785235346,0.01839534193277359,0.01205436885356903,0.009626907296478748,20251228_220922
logic_016,logical,4,hallucination,968,0.6465632915496826,0.8040630221366882,Triaxial,6.499421,492.44201837237756,81.95520610194059,0.012619554996490479,0.008158762007951736,0.005275530740618706,20251228_220922
logic_017,logical,5,fact,311,0.5936104655265808,0.6025281548500061,Triaxial,5.546416,203.64658525030325,66.1922609505119,0.02745465561747551,0.009967141784727573,0.009674289263784885,20251228_220922
