sample_id,domain,complexity,l5_fact_l0_norm,l5_fact_reconstruction_error,l5_fact_gini,l5_fact_sphericity,l5_fact_shape_class,l5_fact_dimensionality,l5_hall_l0_norm,l5_hall_reconstruction_error,l5_hall_gini,l5_hall_sphericity,l5_hall_shape_class,l5_hall_dimensionality,l12_fact_l0_norm,l12_fact_reconstruction_error,l12_fact_gini,l12_fact_sphericity,l12_fact_shape_class,l12_fact_dimensionality,l12_hall_l0_norm,l12_hall_reconstruction_error,l12_hall_gini,l12_hall_sphericity,l12_hall_shape_class,l12_hall_dimensionality,l20_fact_l0_norm,l20_fact_reconstruction_error,l20_fact_gini,l20_fact_sphericity,l20_fact_shape_class,l20_fact_dimensionality,l20_hall_l0_norm,l20_hall_reconstruction_error,l20_hall_gini,l20_hall_sphericity,l20_hall_shape_class,l20_hall_dimensionality,centroid_drift_fact,centroid_drift_hall,centroid_drift_diff,axis_twist_fact,axis_twist_hall,axis_twist_diff,stability_fact,stability_hall,stability_diff,entropy_fact,entropy_hall,entropy_diff,cross_layer_consistency_fact,cross_layer_consistency_hall,cross_layer_consistency_diff,run_id
temp_126,temporal,2,1076,133.0421905517578,0.24670567039666125,0.7764800786972046,Triaxial,496.91868349697035,1074,132.7261962890625,0.24678750350726086,0.7767705321311951,Triaxial,496.23196127459806,1458,324.9361572265625,0.24392048691119506,0.834051787853241,Triaxial,673.8350958177617,1479,330.7464294433594,0.2441717508272958,0.8303963541984558,Triaxial,678.9455410255237,1203,535.5093994140625,0.20836501293343157,0.7169525027275085,Triaxial,639.014040368742,1265,562.9843139648438,0.20516782398634903,0.7375415563583374,Triaxial,664.6310555118974,14.400108597951343,14.364141085389255,-0.03596751256208819,0.2594431906973403,0.32203360287353744,0.06259041217619715,1.0,1.0,0.0,3.7083842754364014,3.7083494663238525,-0.000034809112548828125,0.06960514187812805,0.07392678409814835,-0.004321642220020294,20251229_021806
temp_127,temporal,4,1135,138.75587463378906,0.25155267868655384,0.7742688059806824,Triaxial,513.7030387874291,1148,139.59881591796875,0.25323087986206083,0.7752920985221863,Triaxial,516.2760414316562,1561,352.0501403808594,0.24346041490564096,0.8507903218269348,Triaxial,702.1914681878903,1553,352.2062683105469,0.24498457277120056,0.8460109829902649,Triaxial,700.7584975945217,1309,586.7481079101562,0.2081136302125115,0.7886508703231812,Triaxial,683.4968153856755,1299,588.7017211914062,0.21309617848404172,0.7477818727493286,Triaxial,679.4644983339522,21.762931060342325,21.726611315655727,-0.03631974468659749,4.01234492650642,3.028084753720448,-0.9842601727859717,0.8181818181818182,0.8181818181818182,0.0,3.7203528881073,3.72055721282959,0.00020432472229003906,0.07301285862922668,0.06623387336730957,0.006778985261917114,20251229_021806
temp_128,temporal,2,1093,137.18603515625,0.25182599225432956,0.7707309126853943,Triaxial,502.83699626842224,1093,137.503662109375,0.25415953455387963,0.7750650644302368,Triaxial,500.6953905099411,1733,403.9091796875,0.24674787470136272,0.8476375937461853,Triaxial,733.6336430709539,1764,414.385986328125,0.24741883462993197,0.8475314974784851,Triaxial,740.6037166769141,1344,592.6961059570312,0.20764969958682,0.8279014229774475,Triaxial,705.8962905299452,1474,653.2064208984375,0.20954627502216394,0.8615577816963196,Triaxial,746.6731603401311,25.373373298598136,25.474566188519344,0.101192889921208,20.183537708256022,17.110842871805414,-3.0726948364506086,0.8181818181818182,1.0,-0.18181818181818177,3.7327380180358887,3.73341965675354,0.0006816387176513672,0.08711326122283936,0.0926833227276802,-0.005570061504840851,20251229_021806
temp_129,temporal,3,1105,136.4044647216797,0.25029243560560355,0.7806092500686646,Triaxial,504.92319134719884,1112,136.9534454345703,0.2501625062250272,0.7773972749710083,Triaxial,506.79540414665513,1646,375.04595947265625,0.2467569540825827,0.8323599696159363,Triaxial,718.9725890319808,1621,370.4026184082031,0.24345510037388496,0.8278474807739258,Triaxial,714.5505487191385,1260,572.0094604492188,0.1997799876090196,0.7692267894744873,Triaxial,668.5753743017301,1269,569.772216796875,0.198884230260846,0.7447969317436218,Triaxial,674.2205989992508,21.550043359618147,22.11459142818319,0.5645480685650419,3.400645620560337,3.7177851078255384,0.3171394872652016,1.0,0.8181818181818182,0.18181818181818177,3.7209324836730957,3.720503568649292,-0.00042891502380371094,0.07260355353355408,0.07228006422519684,0.00032348930835723877,20251229_021806
temp_130,temporal,2,1047,132.22520446777344,0.24695648536408732,0.7772979736328125,Triaxial,487.0669143995276,1048,132.74888610839844,0.24678166822171343,0.7769720554351807,Triaxial,487.4955593863774,1467,332.002197265625,0.24376548850788016,0.8269873857498169,Triaxial,674.8575641455527,1452,328.4095458984375,0.2425550349470451,0.8305444121360779,Triaxial,671.7375427881839,1406,629.0812377929688,0.21078074214348175,0.734077513217926,Triaxial,710.4489851956521,1408,632.6257934570312,0.21174600563525248,0.7208483815193176,Triaxial,711.9837423749792,13.747610599013624,13.75722120163657,0.009610602622945663,0.40299775412308025,0.5008504632313114,0.09785270910823118,0.8181818181818182,1.0,-0.18181818181818177,3.7039999961853027,3.7036919593811035,-0.00030803680419921875,0.08080276846885681,0.07897239178419113,0.00183037668466568,20251229_021806
temp_131,temporal,4,263,87.91656494140625,0.27269500818185266,0.7544158101081848,Triaxial,144.3918949287043,243,88.05223083496094,0.2794980318163651,0.854297935962677,Triaxial,140.05928168190204,930,201.31898498535156,0.22486511274646537,0.8292807936668396,Triaxial,533.120810743584,924,208.7684783935547,0.2226970616719104,0.8625433444976807,Triaxial,528.6531734356774,1631,724.4117431640625,0.21547231086998653,0.9306147694587708,Spherical,810.2864875461582,1432,610.0265502929688,0.20659394358370609,0.7880484461784363,Triaxial,744.8789034031051,87.17002417043933,84.22233017910308,-2.9476939913362514,51.968545143704965,57.27809694816681,5.309551804461847,1.0,1.0,0.0,3.7432281970977783,3.7776291370391846,0.03440093994140625,0.06067075952887535,0.04752898961305618,0.013141769915819168,20251229_021806
temp_132,temporal,3,1090,135.0409698486328,0.24875512379911724,0.7821621894836426,Triaxial,503.0216965782409,1084,134.47952270507812,0.24842319025020898,0.7811859250068665,Triaxial,501.31582387283515,1668,380.4735412597656,0.24510334932157818,0.8155161142349243,Triaxial,718.6610858120938,1672,378.00213623046875,0.24475564746867406,0.8146411776542664,Triaxial,719.7497094178184,1482,652.537353515625,0.21307624104746692,0.7413452863693237,Triaxial,733.283149418762,1496,663.3419189453125,0.2132470170347438,0.7535871863365173,Triaxial,739.6109825181592,16.74103388514481,16.85662228948113,0.11558840433632156,0.5616256598688398,0.9310421136542084,0.3694164537853686,1.0,1.0,0.0,3.713595151901245,3.713592052459717,-3.0994415283203125e-6,0.07547307014465332,0.07685878872871399,-0.001385718584060669,20251229_021806
temp_133,temporal,3,1068,132.0263214111328,0.2466648567802585,0.7827919125556946,Triaxial,494.6949570374046,1068,132.3231964111328,0.24653955946780282,0.7839300036430359,Triaxial,495.4125411946088,1695,389.8097839355469,0.2399466550803271,0.8526158332824707,Triaxial,725.9327292144434,1698,389.32562255859375,0.2415291609095489,0.8575899004936218,Triaxial,727.1153827980626,1315,582.9974975585938,0.2061836248666482,0.7556392550468445,Triaxial,683.9751957070426,1302,579.1453247070312,0.20554674429235886,0.7591755390167236,Triaxial,678.5673466694981,21.994007869916484,21.8484142158559,-0.14559365406058333,2.216555087996889,1.8633013986235587,-0.35325368937333024,1.0,1.0,0.0,3.7155022621154785,3.716704845428467,0.0012025833129882812,0.08041412383317947,0.08036618679761887,0.00004793703556060791,20251229_021806
temp_134,temporal,2,1067,134.54054260253906,0.2470229512330926,0.775794506072998,Triaxial,494.8028180865634,1059,133.69110107421875,0.24629210297310156,0.7766116261482239,Triaxial,492.89474349176686,1444,331.81756591796875,0.24397041905070638,0.823610246181488,Triaxial,672.3842535949956,1464,338.2424621582031,0.24456119716741442,0.8187938928604126,Triaxial,675.9649660886153,1210,546.4050903320312,0.21247730059072478,0.685615599155426,Triaxial,628.7810843946495,1303,592.0829467773438,0.21285391188053993,0.7040051817893982,Triaxial,667.9107981440567,18.45272304714911,18.287067014296746,-0.16565603285236463,1.3938122509059214,0.8430231908366892,-0.5507890600692322,1.0,1.0,0.0,3.709548234939575,3.7106423377990723,0.0010941028594970703,0.07378386706113815,0.0752982497215271,-0.0015143826603889465,20251229_021806
temp_135,temporal,4,1055,132.879638671875,0.24863469255241855,0.7811856865882874,Triaxial,489.16411155181754,1036,132.62844848632812,0.24742054284080406,0.7803964018821716,Triaxial,483.45661370215754,1627,369.6767272949219,0.2413601856074814,0.822863757610321,Triaxial,711.2886277528785,1614,368.3935241699219,0.24185352618005362,0.8300972580909729,Triaxial,707.3109460763852,1089,485.1025695800781,0.2056546031521771,0.6901271939277649,Triaxial,592.7780381915144,1081,485.0192565917969,0.20435190536557335,0.6797066926956177,Triaxial,591.5074911983024,19.311325803493407,19.239705354123952,-0.07162044936945478,1.0305960145440451,1.091098225449376,0.06050221090533081,1.0,1.0,0.0,3.7147207260131836,3.714603900909424,-0.00011682510375976562,0.06655573844909668,0.06492964923381805,0.0016260892152786255,20251229_021806
temp_136,temporal,2,1091,138.64572143554688,0.25380890202753315,0.7593796253204346,Triaxial,503.30087462587363,1078,137.46444702148438,0.2548607217550778,0.7684795260429382,Triaxial,499.19422234855415,1695,392.0358581542969,0.24437579594943415,0.821479320526123,Triaxial,728.7683466384714,1747,403.17169189453125,0.2477180206166305,0.8354499936103821,Triaxial,739.0458768520595,1214,546.710693359375,0.2092950614988367,0.7280781269073486,Triaxial,648.5585196046937,1169,528.5608520507812,0.20685985820558228,0.7311412692070007,Triaxial,633.4570416824818,25.99165408048492,25.750926868576773,-0.2407272119081476,23.788327020904127,22.562702268405406,-1.225624752498721,1.0,0.8181818181818182,0.18181818181818177,3.7319064140319824,3.7375524044036865,0.0056459903717041016,0.07780756056308746,0.07752958685159683,0.0002779737114906311,20251229_021806
temp_137,temporal,3,1058,134.99986267089844,0.25559376498635555,0.7801910638809204,Triaxial,485.42520334777066,1048,133.8135986328125,0.25633492211179276,0.7743279337882996,Triaxial,480.3772817161035,1543,355.1864929199219,0.24500939445965164,0.8440811038017273,Triaxial,689.9837866821327,1555,358.1497497558594,0.24256273700749342,0.8449149131774902,Triaxial,692.2118111465763,1112,501.34954833984375,0.20384223997958695,0.6754695773124695,Triaxial,596.0652764139571,1164,519.6121215820312,0.20266439381074086,0.6912574172019958,Triaxial,624.0032996766707,26.954332796890103,27.35223397789163,0.3979011810015258,9.568175864493467,8.305460731867683,-1.2627151326257842,0.8181818181818182,1.0,-0.18181818181818177,3.725054979324341,3.722351551055908,-0.002703428268432617,0.07122735679149628,0.07031562924385071,0.0009117275476455688,20251229_021806
temp_138,temporal,2,1059,133.19833374023438,0.2466258167630273,0.7764109969139099,Triaxial,491.4442093800386,1051,133.17784118652344,0.24664566954871092,0.7766662836074829,Triaxial,488.20540654760566,1392,322.5068054199219,0.23817897421177103,0.8283539414405823,Triaxial,661.8518715646654,1391,318.6668395996094,0.23796921165322638,0.8327556252479553,Triaxial,663.5036332653609,1354,585.2341918945312,0.20655653929519535,0.7032251954078674,Triaxial,694.1632836296952,1248,551.5802001953125,0.20229859670886774,0.6888450980186462,Triaxial,656.1756556858496,15.788997892912192,15.872873105746168,0.08387521283397525,0.6268255703287543,1.4332676290574107,0.8064420587286564,1.0,1.0,0.0,3.7071704864501953,3.7050392627716064,-0.002131223678588867,0.07376118004322052,0.07399241626262665,-0.00023123621940612793,20251229_021806
temp_139,temporal,4,1057,133.30934143066406,0.24763937761761134,0.7789332866668701,Triaxial,488.78143106295926,1051,133.93521118164062,0.24788228051432726,0.778002142906189,Triaxial,486.80384171744373,1596,368.95977783203125,0.2466714594071846,0.830288290977478,Triaxial,705.261636267237,1587,370.2955322265625,0.24551587404502162,0.8294978737831116,Triaxial,703.8248245805975,1423,653.3682861328125,0.21091919543320836,0.7608963251113892,Triaxial,719.7253722642954,1427,650.7952270507812,0.20861679925269483,0.7433608770370483,Triaxial,726.6734585294795,19.201093957552587,19.166600087934054,-0.03449386961853307,0.6781084407334635,1.0313552218904494,0.3532467811569858,1.0,1.0,0.0,3.7115275859832764,3.7123959064483643,0.0008683204650878906,0.069294273853302,0.07154471427202225,-0.0022504404187202454,20251229_021806
temp_140,temporal,3,998,125.23585510253906,0.2455476056369683,0.7764933109283447,Triaxial,468.3019661812851,1002,125.08098602294922,0.24636241488475608,0.7755753993988037,Triaxial,469.27314944598004,1425,325.3597717285156,0.23498552552422747,0.8238344788551331,Triaxial,673.3554930702614,1445,324.0719299316406,0.23640875202627876,0.8278094530105591,Triaxial,678.9184592942734,1228,559.6217651367188,0.2133664898129486,0.7023760080337524,Triaxial,650.0426270601308,1247,572.4293212890625,0.21355359723678236,0.7203152775764465,Triaxial,659.0021516944194,8.987058860773963,8.711178989578457,-0.2758798711955066,0.6019843115643858,0.702764932089279,0.10078062052489323,1.0,1.0,0.0,3.7046167850494385,3.7046473026275635,0.000030517578125,0.07236222922801971,0.07071571052074432,0.0016465187072753906,20251229_021806
temp_141,temporal,3,1035,126.84149169921875,0.25090664101487303,0.7711115479469299,Triaxial,475.8448265379265,1034,126.9451904296875,0.25074832480038367,0.7710012793540955,Triaxial,475.3260479461558,1397,309.4146423339844,0.23978391404125543,0.8398818373680115,Triaxial,667.0457813699081,1384,307.9291076660156,0.23925340099547254,0.8388395309448242,Triaxial,663.6843944198987,1097,498.57684326171875,0.20708464926092263,0.6854133605957031,Triaxial,609.1155441117413,1069,486.0527648925781,0.20668758653384334,0.6858764886856079,Triaxial,597.1934914919912,11.810643498147133,11.772105407259456,-0.0385380908876769,0.688702416305715,0.8699816435647181,0.18127922725900303,1.0,1.0,0.0,3.6996569633483887,3.699228286743164,-0.0004286766052246094,0.06990393996238708,0.06870982050895691,0.0011941194534301758,20251229_021806
temp_142,temporal,2,1025,127.44146728515625,0.24882868473768838,0.7699347138404846,Triaxial,473.7433008919605,1028,127.10726928710938,0.24925430861093534,0.7698412537574768,Triaxial,474.78519663980995,1537,342.5758361816406,0.2410548497451801,0.8572217226028442,Triaxial,703.4586498819231,1493,334.6241149902344,0.23969777443849427,0.8556946516036987,Triaxial,693.2628437914124,1210,554.5921630859375,0.2115644411477846,0.7746075987815857,Triaxial,642.8328172002377,1191,544.559326171875,0.21144795031701746,0.7639887928962708,Triaxial,635.2450999091775,8.94628190910952,8.939141810219695,-0.007140098889824031,0.5256317082635238,0.5794596197142697,0.05382791145074595,1.0,1.0,0.0,3.705878734588623,3.7050418853759766,-0.0008368492126464844,0.06961314380168915,0.06904223561286926,0.0005709081888198853,20251229_021806
temp_143,temporal,4,1059,129.19754028320312,0.2517535848151147,0.7758495211601257,Triaxial,485.9449047958208,1057,129.00936889648438,0.25153250715059605,0.7755815982818604,Triaxial,485.6639433603902,1517,346.4696350097656,0.2380709635825522,0.8447518348693848,Triaxial,694.8875955897087,1509,343.9844970703125,0.23843243810975112,0.848795473575592,Triaxial,693.1051213064484,1452,647.6488647460938,0.20937054123521093,0.7498759031295776,Triaxial,738.4585754217304,1449,647.39892578125,0.21083528182942168,0.7503545880317688,Triaxial,737.0244369021779,12.046438527096566,12.118828254172763,0.07238972707619773,0.7798418572247895,0.7808448851888667,0.0010030279640772521,0.8181818181818182,1.0,-0.18181818181818177,3.6996517181396484,3.6998345851898193,0.00018286705017089844,0.07153646647930145,0.07501912117004395,-0.0034826546907424927,20251229_021806
temp_144,temporal,2,1170,144.0335693359375,0.24638361142146215,0.7824612259864807,Triaxial,534.8458994266178,747,140.7594757080078,0.26319203832038784,0.9160995483398438,Spherical,415.11688428952516,1659,383.3313293457031,0.24406775877075537,0.8546016812324524,Triaxial,722.3508458758947,1060,248.24696350097656,0.23125729182963162,0.9485589265823364,Spherical,588.0368038535877,1703,762.5989990234375,0.2083081283511672,0.8237147331237793,Triaxial,813.0495126147083,722,355.54925537109375,0.1997531283881977,0.5976120233535767,Triaxial,439.0481104035848,20.019572259417984,78.86516065686712,58.845588397449134,12.0968807432428,45.24672082632935,33.14984008308655,0.8181818181818182,1.0,-0.18181818181818177,3.7375850677490234,3.8080780506134033,0.07049298286437988,0.08863259851932526,0.028228027746081352,0.060404570773243904,20251229_021806
temp_145,temporal,3,1009,126.71813201904297,0.2484490499744032,0.7718095779418945,Triaxial,470.1201949711655,1003,126.65083312988281,0.2476740349210398,0.77214115858078,Triaxial,468.4966345236058,1368,311.56903076171875,0.2392656170013281,0.8586090803146362,Triaxial,657.7081199103599,1381,313.5411682128906,0.24039297927676362,0.860072135925293,Triaxial,660.0720552918543,1044,467.9233093261719,0.20558480955374336,0.6949122548103333,Triaxial,581.5769573367643,1091,484.0274658203125,0.2062654834461719,0.7001956701278687,Triaxial,602.0589811234045,12.391262235799523,12.321089349231913,-0.0701728865676099,1.301760146398713,1.074107579929309,-0.22765256646940402,1.0,1.0,0.0,3.6979124546051025,3.698179244995117,0.00026679039001464844,0.06667862832546234,0.06762504577636719,-0.0009464174509048462,20251229_021806
temp_146,temporal,2,1021,127.0400390625,0.2500817080550326,0.7679983377456665,Triaxial,472.63501470153955,1026,127.41972351074219,0.2503145956438311,0.7676230669021606,Triaxial,474.3175732821115,1499,334.252685546875,0.23759562469231166,0.8441286683082581,Triaxial,696.5008488025622,1498,334.4248046875,0.2372059523652672,0.8396161198616028,Triaxial,695.3235322956181,1161,529.3214111328125,0.20997604273490178,0.7434837222099304,Triaxial,625.6635930277712,1139,525.7439575195312,0.209730204868265,0.7385008335113525,Triaxial,614.6518149933468,9.135510328579782,9.206498500762322,0.07098817218254005,0.9544961747904019,1.2188463836024939,0.2643502088120919,1.0,1.0,0.0,3.7086708545684814,3.7088804244995117,0.00020956993103027344,0.07039864361286163,0.06745884567499161,0.0029397979378700256,20251229_021806
temp_147,temporal,4,1015,126.53728485107422,0.24875427032139674,0.7748125195503235,Triaxial,471.0540746103855,1021,126.67549896240234,0.249158222812353,0.7749685049057007,Triaxial,473.1762541976481,1399,312.82537841796875,0.2378047505133678,0.8330673575401306,Triaxial,663.2015424353626,1407,314.3854675292969,0.2382534696487446,0.8304022550582886,Triaxial,664.1791383825949,1085,487.401123046875,0.2066977903330316,0.6515237092971802,Triaxial,600.7693045623462,1062,482.1053161621094,0.2044232722217476,0.6581778526306152,Triaxial,592.8886577558184,12.061156645923106,11.882839823981127,-0.17831682194197818,1.0364653272202609,1.0905600596086231,0.054094732388362265,1.0,1.0,0.0,3.69808292388916,3.6984405517578125,0.00035762786865234375,0.06990054249763489,0.06819315254688263,0.0017073899507522583,20251229_021806
temp_148,temporal,3,1008,126.43941497802734,0.24732484591235737,0.7733226418495178,Triaxial,471.3165954247883,1009,125.80681610107422,0.2474620684074662,0.7734860777854919,Triaxial,471.30389339258585,1479,331.7198791503906,0.23692891278574058,0.8294166922569275,Triaxial,686.9536230405463,1475,328.37445068359375,0.23596388974726623,0.826587438583374,Triaxial,686.7241653027878,1213,545.6870727539062,0.21493366809282866,0.7292084097862244,Triaxial,649.6654414202568,1208,535.7325439453125,0.2154856236855518,0.7255935072898865,Triaxial,646.5261091524156,9.040745956578718,8.962671765162503,-0.0780741914162153,1.1248316010722224,0.9715642751467948,-0.15326732592542758,1.0,1.0,0.0,3.7050564289093018,3.703524112701416,-0.0015323162078857422,0.07141265273094177,0.06685279309749603,0.00455985963344574,20251229_021806
temp_149,temporal,3,1014,128.81072998046875,0.24740248700006684,0.7749085426330566,Triaxial,472.37004137998605,1019,129.37071228027344,0.2479764706782801,0.7750726342201233,Triaxial,474.10364337486186,1408,319.0228271484375,0.23957346600102714,0.8329979181289673,Triaxial,664.8635137995471,1415,318.9560241699219,0.24041280949675126,0.8309908509254456,Triaxial,666.2270263156248,1073,489.87481689453125,0.20671875452118815,0.6629990935325623,Triaxial,594.188695020787,1094,500.4628601074219,0.20544476078480756,0.6788635849952698,Triaxial,603.1271640967793,14.194430744984398,14.165642803153101,-0.028787941831296848,0.9268291397215059,0.8695316831798834,-0.05729745654162255,1.0,0.8181818181818182,0.18181818181818177,3.702223062515259,3.7028684616088867,0.0006453990936279297,0.06949037313461304,0.06903424859046936,0.00045612454414367676,20251229_021806
temp_150,temporal,2,1033,127.72148132324219,0.24870620595566284,0.7687831521034241,Triaxial,477.33608926676396,1028,127.70610809326172,0.24832396112728072,0.7681401371955872,Triaxial,475.55320499483406,1428,322.5502624511719,0.2381860025092466,0.8387143611907959,Triaxial,674.7740720571496,1403,316.2035827636719,0.23751719374914937,0.8300343155860901,Triaxial,667.8212375486722,973,458.9077453613281,0.21181769922282578,0.67085862159729,Triaxial,538.7951208479758,968,456.3855285644531,0.2108437031067203,0.6624401807785034,Triaxial,533.8815275513297,8.636154305589747,8.632309863268478,-0.0038444423212684598,0.8247196029893376,0.8780415041471656,0.05332190115782809,0.8181818181818182,1.0,-0.18181818181818177,3.704829216003418,3.7048637866973877,0.00003457069396972656,0.05058920383453369,0.049464479088783264,0.0011247247457504272,20251229_021806
temp_151,temporal,4,1049,130.50970458984375,0.24850782664178528,0.7763030529022217,Triaxial,485.7452105999766,1045,129.92990112304688,0.24875041257351027,0.7755755186080933,Triaxial,484.7494030074695,1511,340.6844787597656,0.23997071968161432,0.8459040522575378,Triaxial,690.3317009656586,1512,339.0862121582031,0.24032538498042766,0.8474094867706299,Triaxial,692.4455862385269,1242,555.365478515625,0.2085177588068643,0.7339974641799927,Triaxial,667.0327541617215,1226,550.4411010742188,0.20733725839503636,0.7375982999801636,Triaxial,664.3479262632414,13.767944548328067,13.553441412889935,-0.21450313543813238,0.3976209296106134,0.7425679801321223,0.3449470505215089,1.0,1.0,0.0,3.7057981491088867,3.707894802093506,0.0020966529846191406,0.06911766529083252,0.06852462887763977,0.000593036413192749,20251229_021806
temp_152,temporal,2,1106,142.54055786132812,0.24910118128696834,0.7488646507263184,Triaxial,506.0086469513871,1087,140.8558807373047,0.2486780772245052,0.7449541091918945,Triaxial,500.648581806654,1632,386.5484313964844,0.2457893779180529,0.7985264658927917,Triaxial,712.0183642536061,1663,398.5533142089844,0.24713682353602007,0.8016586303710938,Triaxial,719.5420176409016,1787,853.299560546875,0.22015336057709356,0.8904157876968384,Triaxial,827.7774186247728,1723,823.07470703125,0.21848166850380624,0.8928614258766174,Triaxial,812.7088153660544,29.58580422470842,29.646899861602808,0.06109563689438957,22.124178130555364,24.623981914739126,2.4998037841837615,0.8181818181818182,1.0,-0.18181818181818177,3.7399826049804688,3.739232301712036,-0.0007503032684326172,0.08423225581645966,0.08665839582681656,-0.002426140010356903,20251229_021806
temp_153,temporal,3,1007,128.32504272460938,0.24395285843895032,0.7780866026878357,Triaxial,472.15998832261835,1006,128.644287109375,0.24353888393923517,0.777653157711029,Triaxial,471.97770395970826,1459,335.2936096191406,0.2475548203819382,0.8437899947166443,Triaxial,676.2080132747811,1471,336.8497619628906,0.24792167534416176,0.8449722528457642,Triaxial,678.7331864197372,1234,549.4945678710938,0.2076796817334723,0.72504723072052,Triaxial,665.0195999212101,1246,551.5869750976562,0.20864177055831812,0.7304650545120239,Triaxial,668.9203182839003,16.268086351615914,16.247971264649497,-0.02011508696641684,0.9456397374027247,0.8035690731463198,-0.1420706642564049,1.0,1.0,0.0,3.701793909072876,3.7012407779693604,-0.000553131103515625,0.0675579234957695,0.06653959304094315,0.001018330454826355,20251229_021806
temp_154,temporal,2,1028,126.05471801757812,0.251491334952326,0.7678189873695374,Triaxial,475.46566998935333,1034,126.27311706542969,0.2526830676406093,0.769381582736969,Triaxial,476.75702525454443,1374,309.4883728027344,0.23644850102567627,0.8536527156829834,Triaxial,662.0946861700498,1370,308.48065185546875,0.23692583660097144,0.8536409735679626,Triaxial,660.8630674951929,963,447.2955627441406,0.20541601302719115,0.7027454972267151,Triaxial,546.5384671315586,935,435.6436767578125,0.20836298306749423,0.7025412321090698,Triaxial,532.5513376376182,10.70585004110747,10.734729197826226,0.02887915671875696,1.5223855718699422,1.5811530747643083,0.058767502894366164,1.0,1.0,0.0,3.7053933143615723,3.705244541168213,-0.000148773193359375,0.04783210530877113,0.051132455468177795,-0.003300350159406662,20251229_021806
temp_155,temporal,4,178,87.07249450683594,0.27102788451404214,0.767950177192688,Triaxial,110.83793173062507,200,88.41117095947266,0.25498272897640684,0.9111104607582092,Spherical,129.56966606208695,813,192.26670837402344,0.21112786883810442,0.8783771991729736,Triaxial,483.768072047807,834,200.900146484375,0.22315370860802264,0.9136859774589539,Spherical,490.649929800568,1061,455.87713623046875,0.20434754147713896,0.6088144779205322,Triaxial,590.488785853266,1616,736.0520629882812,0.20168398858681114,0.7523015141487122,Triaxial,800.6924842400487,82.97895267548333,85.17700711129767,2.198054435814342,62.08343486620329,52.744817046458486,-9.338617819744805,1.0,1.0,0.0,3.7764134407043457,3.808831214904785,0.03241777420043945,0.03819068521261215,0.05883895605802536,-0.020648270845413208,20251229_021806
temp_156,temporal,3,1048,130.1641082763672,0.24795372742458532,0.776828944683075,Triaxial,486.7140211707261,1043,129.5305938720703,0.24784828562826444,0.7767458558082581,Triaxial,484.8268463761195,1507,342.30194091796875,0.242094517630691,0.8131235241889954,Triaxial,688.5558001816032,1499,339.0196228027344,0.2416509406452767,0.8160937428474426,Triaxial,686.4451675215901,1348,607.2050170898438,0.21611106815426417,0.7574463486671448,Triaxial,701.3343312532288,1329,596.0147094726562,0.2158623589326396,0.7432579398155212,Triaxial,694.5207182978315,12.456376263003566,12.471566721833808,0.015190458830241838,1.0358987824557424,0.7808448851888667,-0.25505389726687566,1.0,1.0,0.0,3.705728769302368,3.704777956008911,-0.0009508132934570312,0.07842129468917847,0.07459928095340729,0.003822013735771179,20251229_021806
temp_157,temporal,3,1089,137.03575134277344,0.250106707862775,0.7774062752723694,Triaxial,500.8905637374126,1082,137.40768432617188,0.24793622772412438,0.7790737152099609,Triaxial,500.11031830822157,1661,385.18707275390625,0.24103770995686546,0.808018147945404,Triaxial,713.8736730931435,1644,384.1884765625,0.2411110101194669,0.8049651980400085,Triaxial,711.3434868987197,1333,599.9553833007812,0.2055695937154125,0.7842873930931091,Triaxial,690.2713660171984,1340,600.027587890625,0.20814959588342408,0.7907319664955139,Triaxial,692.2474442917868,26.928147287204133,26.831954168113164,-0.0961931190909695,13.970621318888957,13.011442522433857,-0.9591787964551006,1.0,1.0,0.0,3.728633403778076,3.7278265953063965,-0.0008068084716796875,0.07662694156169891,0.07375547289848328,0.002871468663215637,20251229_021806
temp_158,temporal,2,1012,127.59309387207031,0.25107524228529,0.7755802273750305,Triaxial,474.23221791172676,1013,127.48088836669922,0.25085168632798327,0.7749103307723999,Triaxial,474.73514057675595,1623,381.2111511230469,0.24259690233633258,0.8257298469543457,Triaxial,714.7116077022941,1613,377.7415771484375,0.24302811288794124,0.8227546215057373,Triaxial,712.5613583651947,1286,574.1315307617188,0.2088186193403836,0.7055107951164246,Triaxial,669.4555521681559,1252,561.3978881835938,0.20841813939906162,0.6908724904060364,Triaxial,654.9368497272216,18.122276588338387,17.96362279864762,-0.15865378969076716,0.996029342434486,0.997599788007496,0.0015704455730100042,0.8181818181818182,1.0,-0.18181818181818177,3.721186399459839,3.7214488983154297,0.0002624988555908203,0.08061099052429199,0.0785820335149765,0.0020289570093154907,20251229_021806
